"lottery_id","lottery_name","development_type","reporting_construction_type","unit_count","hpd_building_id","hc_building_id","house_number","street_name","borough","unit_distribution_studio","unit_distribution_1bed","unit_distribution_2bed","unit_distribution_3bed","unit_distribution_4bed","applied_income_ami_ext_low","applied_income_ami_very_low","applied_income_ami_low","applied_income_ami_moderate","applied_income_ami_middle","applied_income_ami_above","address_zipcode","address_latitude","address_longitude","address_communitydistrict","address_citycouncildistrict","address_buildingidentificationnumber","address_bbl","address_censustrack2020","address_nta2020"
"7033","360 Shepherd Avenue Apartments","Rental","New Construction","15","999860","7387","360","Shepherd Ave","BK","2","5","8",,,,"7","5","3",,,"11208","40.675899","-73.881257","305","37","3000000","3039880028","1166","BK0502"
"2977","Williamsbridge Gardens","Rental","New Construction","42","996758","4484","718","E 212th St","BX",,"19","4","19",,,"15","27",,,,"10467","40.878308","-73.864804","212","12","2129408","2046570071","380","BX1201"
"4162","Bed-Stuy Central","Owner","New Construction","1","317454","6316","697","JEFFERSON AVENUE","BK",,,,"1",,,,,"1",,,"11221","40.685544","-73.930457","303","36","3045505","3016510053","295","BK0302"
"6836","1073 Tiffany Street Apartments -  Units Still Available","Rental","New Construction","9","1013264","7368","1073","TIFFANY STREET","BX","9",,,,,,,,,"9",,"10459","40.825197","-73.894862","202","17","2130636","2027160048","131","BX0202"
"7062","150 Lawrence Street Apartmens","Rental","New Construction","20","0","7490","150","Lawrence St","BK","5","5","10",,,,,"20",,,,"11201","40.691825","-73.986301","302","33","3000000","3001510037","11","BK0202"
"7098","1229 Eastern Parkway Apartments","Rental","New Construction","17","1017561","7526","1229","Eastern Pkwy","BK",,"12","5",,,,,,,"17",,"11213","40.668609000000004","-73.927454","308","41","3000000","3013920073","35701","BK0802"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991864","6623","87","Gateway Drive","BK","1","1","6",,,,,"8",,,,"11239","40.653987","-73.877775","305","42","3426076","3044520230","107001","BK0504"
"7103","544 Carroll","Rental","New Construction","35","128976","7532","544","Carroll St","BK","1","12","22",,,,"14","14","7",,,"11215","40.676305","-73.984325","306","39","3000000","3004560023","11901","BK0601"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","9","899700","4423","738","EAST 220 STREET","BX","2","2","5",,,,,"7","2",,,"10467","40.88389","-73.861212","212","12","2117179","2046670075","396","BX1201"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","51","806990","6205","2317","TIEBOUT AVENUE","BX",,"28","23",,,,"32","19",,,,"10458","40.857057","-73.89697","205","15","2013443","2031460063","38301","BX0503"
"1836","Uptown 6","Rental","Preservation","3","38571","3047","281","WEST 118 STREET","MN","1","1","1",,,,,"3",,,,"10026","40.805446","-73.953728","110","09","1058438","1019240104","220","MN1001"
"3011","1537, 1539, 1541 Dean Street Apartments","Rental","New Construction","3","1004444","4555","1537","Dean St","BK",,"1","2",,,,,,,"3",,"11213","40.676185","-73.937021","308","36","3429138","3013407504","311","BK0802"
"5664","Crotona Park West - Waiting List","Rental","Preservation","40","79802","7189","1743","FULTON AVENUE","BX",,"25","15",,,,"13","27",,,,"10457","40.842537","-73.897234","203","15","2009666","2029300066","165","BX0302"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","7","117050","6208","2242","VALENTINE AVENUE","BX",,"3","4",,,,"6","1",,,,"10457","40.856171","-73.898428","205","15","2013404","2031450012","38301","BX0503"
"6798","751 Crotona Park North Apartments","Rental","New Construction","4","1015440","7336","751","Crotona Park N","BX","3","1",,,,,,,,"4",,"10457","40.841262","-73.892513","206","15","2129775","2029480050","36902","BX0602"
"4166","Habitat Net Zero Homes","Owner","New Construction","1","654963","6082","142-06","FOCH BOULEVARD","QN",,,,"1",,,,"1",,,,"11436","40.67875","-73.799426","412","28","4260618","4120140003","182","QN1203"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991862","6625","83","Gateway Drive","BK",,"1","7",,,,,"8",,,,"11239","40.654072","-73.877782","305","42","3426079","3044520232","107001","BK0504"
"3085","2750-2754 Frederick Douglas Boulevard Apartments","Rental","New Construction","5","1007357","4636","2750","8 AVENUE","MN",,"3","2",,,,,,,"5",,"10039","40.823599","-73.941348","110","09","1060495","1020320001","234","MN1002"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","3","927251","4428","938","EAST 225 STREET","BX",,"1",,"2",,,,"1","2",,,"10466","40.885593","-73.853545","212","12","2116628","2048600169","404","BX1201"
"5487","The BAY NYC aka 2971 Shell Road","Rental","New Construction","57","1016001","7156","2971","SHELL ROAD","BK",,"28","29",,,,,,,"57",,"11224","40.580357","-73.976164","313","47","3429395","3072690001","348","BK1302"
"1836","Uptown 6","Rental","Preservation","2","40514","3046","30","WEST 132 STREET","MN",,,,,"2",,,"2",,,,"10037","40.811316","-73.940145","110","09","1053860","1017290049","208","MN1002"
"3092","Small Homes Rehab - NYCHA Program Cluster III","Owner","New Construction","1","571220","4608","144-23","166 STREET","QN",,,"1",,,,,"1",,,,"11434","40.665609","-73.777395","413","31","4284945","4132720054","306","QN1306"
"5650","2605 Snyder Avenue Apartments","Rental","New Construction","19","1016873","7269","2605","Snyder Ave","BK","4","5","10",,,,,,,"19",,"11226","40.648789","-73.952547","317","40","3000000","3051070088","794","BK1701"
"4166","Habitat Net Zero Homes","Owner","New Construction","1","0","6192","106-10","215th St","QN",,,,,"1",,,,"1",,,"11429","40.710561","-73.74346800000001","413","27","4000000","4110990062","540","QN1303"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","31","116849","6207","1821","UNIVERSITY AVENUE","BX","1","16","5","9",,,"10","21",,,,"10453","40.851288","-73.91464","205","14","2009097","2028790117","24501","BX0501"
"3299","Mickeys Corner -Waiting List","Rental","Preservation","3","883859","5750","4129","SETON AVENUE","BX",,,,"3",,,,,"3",,,"10466","40.8946","-73.838605","212","12","2116359","2050280015","448","BX1203"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991872","6617","410","Vandalia Avenue","BK",,"1","7",,,,,"8",,,,"11239","40.654538","-73.876884","305","42","3000000","3044520206","107001","BK0504"
"3086","99, 101 & 103 Grove Street","Rental","New Construction","3","1007037","4637","99","Grove St","BK",,"3",,,,,,,,"3",,"11221","40.693385","-73.920594","304","37","3428720","3033140080","419","BK0402"
"4166","Habitat Net Zero Homes","Owner","New Construction","1","0","6195","214-15","Hollis Ave","QN",,,,"1",,,,,"1",,,"11429","40.709884","-73.743871","413","27","4000000","4110990076","540","QN1303"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","New Construction","5","985163","3326","1121","Ashford St","BK",,,"5",,,,"2","3",,,,"11239","40.654423","-73.874797","305","42","3421920","3044520465","107001","BK0504"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991877","6633","422","Vandalia Avenue","BK",,,"1","7",,"5","3",,,,,"11239","40.654564","-73.876152","305","42","3000000","3044520252","107001","BK0504"
"3947","Garden Towers Seniors Apartments","Rental","New Construction","45","0","6226","1332","Clinton Ave","BX","37","8",,,,,"45",,,,,"10456","40.832203","-73.900116","203","17","2129702","2029340015","151","BX0301"
"3092","Small Homes Rehab - NYCHA Program Cluster III","Owner","New Construction","1","606962","4604","119-12","219 STREET","QN",,,,"1",,,,"1",,,,"11411","40.691835","-73.74288","413","27","4275406","4127780128","610","QN1304"
"7117","The Baltic Canal","Rental","New Construction","25","198481","7506","526","BALTIC STREET","BK","1","6","18",,,,"10","11",,"4",,"11217","40.681949","-73.984399","306","39","3395579","3004060018","127","BK0601"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","Preservation","8","985155","3335","400","Schroeders Ave","BK","1","1","6",,,,,,"8",,,"11239","40.653245","-73.876778","305","42","3421889","3044520160","107001","BK0504"
"4162","Bed-Stuy Central","Owner","New Construction","1","978711","6311","179","Chauncey St","BK",,,,"1",,,,,"1",,,"11233","40.680593","-73.927827","303","36","3000000","3016870080","381","BK0302"
"5439","767 East 232nd Street Apartments","Rental","New Construction","9","0","7147","767","E 232nd St","BX","6","3",,,,,,,,"9",,"10466","40.892078","-73.855585","212","11",,,"422","BX1203"
"6862","Eagle Loft Collection Phase 2","Rental","New Construction","91","690166","7370","43-14","Queens St","QN","75","16",,,,,,,,"91",,"11101","40.747075","-73.939149","402","26","4621008","4002660027","1902","QN0201"
"6878","Bruckner Heights","Rental","Preservation","61","0","7349","2070","Chatterton Ave","BX","11","26","19","5",,"10","18","33",,,,"10472","40.827855","-73.853669","209","18","2000000","2037970033","78","BX0903"
"3996","Tower 77","Rental","New Construction","70","1012251","6222","77","Commercial St","BK","17","18","35",,,,,"21","21","28",,"11222","40.737474","-73.95637","301","33","3428895","3024720410","56302","BK0101"
"2651","3512 - 3514 Farragut Road Apartments","Rental","New Construction","3","1002041","4251","3514","Farragut Rd","BK",,"3",,,,,,,,"3",,"11210","40.636573","-73.942975","317","45","3425529","3050100043","784","BK1702"
"4043","23-27 Eldert Street Apartments","Rental","New Construction","3","288495","6344","23","ELDERT STREET","BK",,"1","2",,,,,,,"3",,"11207","40.685854","-73.913939","304","37","3256503","3034080055","401","BK0402"
"5630","88-11 179th Place Apartments","Rental","New Construction","15","580035","7232","88-11","179th Pl","QN",,"7","8",,,,,"10",,"5",,"11432","40.712413","-73.78341","412","23","4625391","4099150028","468","QN1201"
"1830","Mother Gaston Hinsdale Homes","Owner","New Construction","1","809462","3397","668","Snediker Ave","BK",,,,"1",,,,,"1",,,"11207","40.658544","-73.898235","305","42","3428515","3038650047","1132","BK0503"
"3314","East New York Cluster Apartments","Rental","New Construction","9","991743","5797","221","Vermont St","BK",,"4","5",,,,"1","8",,,,"11207","40.674309","-73.894494","305","37","3428580","3037060012","1144","BK0502"
"7005","Paseo on 5th aka 120 5th Avenue Apartments","Rental","New Construction","36","0","7634","55","Paseo Place","BK","11","17","8",,,,"14","19","3",,,,,,,,,,,
"5699","18 India Street Apartments","Rental","New Construction","251","395243","7291","18","India St","BK","65","145","41",,,,,"84",,"167",,"11222","40.731774","-73.9604","301","33","3000000","3025380001","565","BK0101"
"2546","Roosevelt Apartments Phase II","Rental","New Construction","3","1003189","4106","108-42","Roosevelt Ave","QN",,,"3",,,,,,,"3",,"11368","40.750852","-73.858281","404","21","4619687","4019960026","40101","QN0402"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","Preservation","5","985154","3336","398","Schroeders Ave","BK",,,"5",,,,"3","2",,,,"11239","40.653228","-73.876814","305","42","3421888","3044520159","107001","BK0504"
"3299","Mickeys Corner -Waiting List","Rental","Preservation","3","876224","5749","924","EAST  230 STREET","BX",,,"1","2",,,,"1","2",,,"10466","40.889203","-73.851845","212","12","2113889","2048650174","424","BX1203"
"3487","The Bronx Grove","Rental","New Construction","62","889540","4687","270","EAST 203 STREET","BX","14","26","16","6",,"17","32","13",,,,"10458","40.873342","-73.88405","207","11","2113436","2033080059","413","BX0702"
"6983","2371 8th Avenue Apartments","Rental","New Construction","9","4042","7407","2369","Frederick Douglass Boulevard","MN","9",,,,,,,,,"9",,"10027","40.811579","-73.950155","110","09","1059380","1019540029","215","MN1002"
"5664","Crotona Park West - Waiting List","Rental","Preservation","35","79792","7183","1581","FULTON AVENUE","BX",,"5","27","3",,,"20","15",,,,"10457","40.838411","-73.899557","203","15","2009652","2029290031","167","BX0302"
"4164","Lower East Side Cluster ANCP","Owner","Preservation","6","11701","6298","533","EAST 11 STREET","MN","3",,"3",,,,,,"6",,,"10009","40.728085","-73.980907","103","02","1005188","1004050046","34","MN0303"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","Preservation","8","985148","3333","389","Schroeders Ave","BK","1","1","6",,,,,,"8",,,"11239","40.653105","-73.877135","305","42","3421892","3044520225","107001","BK0504"
"3617","85-87 Herkimer Street Apartments","Rental","New Construction","2","1008550","6007","85","Herkimer St","BK",,"1","1",,,,,,,"2",,"11216","40.679705","-73.950726","303","36","3323684","3018600066","247","BK0301"
"5502","55-04 & 55-06 102nd Street Apartments","Rental","New Construction","3","0","7165","55-04","102nd St","QN",,"2","1",,,,,,,"3",,"11368","40.740065","-73.857864","404","21","4000000","4019390045","44301","QN0402"
"7099","The Garrison","Rental","New Construction","19","0","7527","151","Carlton Ave","BK",,"19",,,,,,,,"19",,"11205","40.692972","-73.972796","302","35",,,"183","BK0203"
"5708","Adam Clayton Powell Jr. Blvd Cluster","Owner","New Construction","5","40472","6445","24","WEST 132 STREET","MN",,,"5",,,,,,"5",,,"10037","40.811258","-73.940004","110","09","1053857","1017290045","208","MN1002"
"2271","Riverton Square - Waiting List","Rental","Preservation","9","0","3496","2181","Madison Ave","MN",,"2","7",,,,,"2",,"7",,"10037","40.812628","-73.935613","111","09","1082614","1017600101","210","MN1102"
"3007","227 West Street & 27 Eagle Street","Rental","New Construction","116","1004313","4549","227","West St","BK","32","58","26",,,,,,,"116",,"11222","40.735084","-73.960128","301","33","3428862","3024720021","56302","BK0101"
"5489","3914 15th Avenue Apartments","Rental","New Construction","13","0","7172","3914","15th Ave","BK",,"6","7",,,,,,,"13",,"11218","40.637832","-73.982042","312","39","3000000","3053460043","228","BK1202"
"5747","DeKalb Commons","Rental","New Construction","3","297313","7302","1187","FULTON STREET","BK",,,"3",,,"1",,"2",,,,"11216","40.680793","-73.954049","303","36","3057467","3020000043","227","BK0301"
"4166","Habitat Net Zero Homes","Owner","New Construction","1","547824","6079","133-24","135 PLACE","QN",,,,"1",,,,"1",,,,"11420","40.66879","-73.802653","410","28","4256344","4117950068","814","QN1001"
"5664","Crotona Park West - Waiting List","Rental","Preservation","11","79806","7193","1775","FULTON AVENUE","BX",,"4","4","3",,,"4","7",,,,"10457","40.842979","-73.896984","203","15","2009662","2029300061","165","BX0302"
"5367","258, 260, 262 Rockaway Avenue Apartments","Rental","New Construction","7","1014516","7104","260","ROCKAWAY AVENUE","BK",,"7",,,,,,,,"7",,"11233","40.674301","-73.911132","316","41","3429189","3014480038","36501","BK1601"
"6908","The Brighton","Rental","New Construction","9","0","7392","2833","BRIGHTON 3 STREET","BK","2","2","5",,,,,,,"9",,"11235","40.582226","-73.965587","313","48","3421711","3072610032","366","BK1303"
"2546","Roosevelt Apartments Phase II","Rental","New Construction","6","1003191","4107","108-46","Roosevelt Ave","QN",,,"6",,,,,,,"6",,"11368","40.750852","-73.858277","404","21","4619688","4019960027","40101","QN0402"
"5682","1351 Jerome Avenue Apartments","Rental","New Construction","98","88776","7267","1351","PLAZA DRIVE","BX","1","96","1",,,,"4","1",,"93",,"10452","40.839368","-73.918501","204","16","2008287","2028560011","219","BX0403"
"7078","239 East 28th Street Apartments","Rental","New Construction","2","254816","7498","239","EAST 28 STREET","BK","1","1",,,,,,"2",,,,"11226","40.644042","-73.950752","317","40","3429969","3051720051","826","BK1701"
"6811","40 Bruckner Boulevard Apartments - Units Still Available","Rental","New Construction","9","1011479","7351","40","BRUCKNER BOULEVARD","BX",,,"9",,,,,,,"9",,"10454","40.806681","-73.92713","201","08","2129670","2022950051","1901","BX0101"
"5560","444 Graham Avenue Apartments","Rental","New Construction","18","302167","7228","444","GRAHAM AVENUE","BK","6","12",,,,,,,,"18",,"11211","40.718302","-73.944994","301","34","3068099","3027350004","497","BK0104"
"5367","258, 260, 262 Rockaway Avenue Apartments","Rental","New Construction","7","1014482","7103","258","ROCKAWAY AVENUE","BK",,"7",,,,,,,,"7",,"11233","40.67437","-73.911124","316","41","3429202","3014480037","36501","BK1601"
"7097","Altara Senior Apartments","Rental","New Construction","15","998642","7518","44-14","DOUGLASTON PARKWAY","QN","4","8","3",,,,,"14",,"1",,"11363","40.766209","-73.745283","411","19","4542820","4080920025","1479","QN1103"
"4162","Bed-Stuy Central","Owner","New Construction","1","0","6320","1835","Atlantic Ave","BK",,,"1",,,,,,,"1",,"11233","40.677125","-73.925087","303","41","3000000","3017100051","299","BK0302"
"5664","Crotona Park West - Waiting List","Rental","Preservation","37","79777","7175","1409","FULTON AVENUE","BX",,"21","16",,,,"14","22","1",,,"10456","40.834845","-73.901731","203","16","2009629","2029260027","14702","BX0302"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991886","6612","459","Vandalia Avenue","BK","1","1","6",,,,,"8",,,,"11239","40.654772","-73.875482","305","42","3426794","3044520118","107001","BK0504"
